language_id,name_en,name_es,name_pt,indigenous_name,alternative_name,iso_639_3_code,language_family,language_family_id,language_family_code,countries,country_codes,ailla_language_url,description,islandora_pid,collection_count,collection_urls,earliest_item_year,latest_item_year,total_items,public_items,earliest_deposit_year,latest_deposit_year,latitude,longitude
33,Mam,mam,mam,,"B'anax Mam, Qyool",mam,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/33,,ailla:119520,9,https://ailla.utexas.org/collections/1421; https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/411; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987,1962.0,2017.0,272,200,2002.0,2021.0,15.2527,-91.781
343,Mandan,mandan,mandan,nų́ʔetaːre,,mhq,Siouan,335.0,sio,United States of America,USA,https://ailla.utexas.org/languages/343,North Dakota: Fort Berthold Reservation.,ailla:119837,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
621,Mandara,mandara,mandara,,"Ndara, Wandala, Mandara Montagnard",mfi,Afro-Asiatic,508.0,afa,Nigeria; Cameroon,NGA; CMR,https://ailla.utexas.org/languages/621,,ailla:284701,0,,2020.0,2020.0,1,1,2022.0,2022.0,,
314,Mangue,Chorotega,chorotega,,"Monimbo, Chorotega",mom,Otomanguean,6.0,omq,Nicaragua,NIC,https://ailla.utexas.org/languages/314,,ailla:119808,2,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663,1964.0,2008.0,7,7,2013.0,2017.0,,
517,Maori,maori,maori,te reo Maori,,mri,Austronesian,497.0,map,,,https://ailla.utexas.org/languages/517,,ailla:255003,0,,1974.0,1974.0,1,1,,,,
106,Mapoyo,mapoyo,mapoyo,,"Mapoye, Mopoi, Mapayo, Nepoye, Wanai",mcg,Cariban,354.0,sai,Venezuela,VEN,https://ailla.utexas.org/languages/106,Reportedly similar to Yabarana [yar].,ailla:119594,1,https://ailla.utexas.org/collections/741,1975.0,1997.0,3,3,2005.0,2007.0,,
51,Mapudungun,mapuche,mapudungun,,"Araucano (pej.), Araucana, Mapudungu, Mapuzungun",arn,Araucanian,385.0,sai,Chile,CHL,https://ailla.utexas.org/languages/51,,ailla:119539,5,https://ailla.utexas.org/collections/551; https://ailla.utexas.org/collections/1002; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/542; https://ailla.utexas.org/collections/525,1978.0,2007.0,58,49,2004.0,2021.0,,
78,Marúbo,marúbo,marúbo,,"Kaniuá, Marova, Maruba",qkf,Panoan,230.0,sai,Brazil,BRA,https://ailla.utexas.org/languages/78,,ailla:119566,1,https://ailla.utexas.org/collections/417,1976.0,1976.0,2,2,2004.0,2004.0,,
701,Mascoian,Lenguas mascoyanas,Línguas mascoianas,Mascoian,,SAI,,,,Paraguay,PRY,https://ailla.utexas.org/languages/701,https://en.wikipedia.org/wiki/Mascoian_languages,,0,,,,0,0,,,,
369,Matacoan,matacoano,matacoana,,"Mataco-Mataguayo, Mataguayan, Matákoan, Mataguayo",sai,South American Indigenous Languages,556.0,sai,,,https://ailla.utexas.org/languages/369,"Language family of Argentina, Bolivia and Paraguay.",ailla:119863,8,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1004; https://ailla.utexas.org/collections/1821,,,0,0,,,,
353,Matagalpa,matagalpa,matagalpa,,Pantasmas,mtn,Misumalpan,365.0,cai,Nicaragua,NIC,https://ailla.utexas.org/languages/353,,ailla:119847,2,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663,1964.0,1966.0,4,4,2013.0,2017.0,,
263,Matlatzinca,matlatzinca,matlatzinca,Bot'una,Matlatzinca San Francisco,mat,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/263,,ailla:119757,2,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1701,1988.0,2011.0,25,25,2012.0,2021.0,,
273,Matsigenka,matsigenka,matsigenka,,"Matsigenga, Machiguenga, Mañaries, Matsiganga",mcb,Arawakan,190.0,awd,Peru,PER,https://ailla.utexas.org/languages/273,"Spoken in Peru.
Language family:
Maipurean, Southern, Campa, Machiguenga",ailla:119767,1,https://ailla.utexas.org/collections/547,2013.0,2013.0,1,1,2013.0,2013.0,,
85,"Maya, Yucatec",maya yucateco,iucateque,Mayaa t'aan,Maya,yua,Mayan,195.0,myn,Mexico; Belize,MEX; BLZ,https://ailla.utexas.org/languages/85,,ailla:119573,16,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/609; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/985; https://ailla.utexas.org/collections/1358; https://ailla.utexas.org/collections/842; https://ailla.utexas.org/collections/607; https://ailla.utexas.org/collections/523; https://ailla.utexas.org/collections/522,1964.0,2022.0,144,127,2005.0,2023.0,20.5579,-88.9876
195,Mayan,mayance,maia,,Mayense,myn,Central American Indigenous Languages,558.0,cai,Mexico; Guatemala; Honduras; Belize,MEX; GTM; HND; BLZ,https://ailla.utexas.org/languages/195,,ailla:119689,6,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1003; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/1701,1959.0,2015.0,82,82,2012.0,2018.0,,
583,Mayangna,mayangna,mayangna,,"Sumu-Mayangna, Sumu, Tawahka",yan,Misumalpan,365.0,cai,Honduras; Nicaragua,HND; NIC,https://ailla.utexas.org/languages/583,,ailla:280070,0,,2011.0,2011.0,1,1,2021.0,2021.0,,
129,Mayo,mayo,mayo,Yoreme Nokki,"Mayo, Los Capomos",mfy,Uto-Aztecan,225.0,azc,Mexico,MEX,https://ailla.utexas.org/languages/129,,ailla:119618,2,https://ailla.utexas.org/collections/842; https://ailla.utexas.org/collections/403,1978.0,1989.0,5,5,2006.0,2022.0,,
620,Mazagway-Hidi,mazagwai-hidi,mazagwai-hidi,Mazagway-Hidi,Mazagway,dkx,Afro-Asiatic,508.0,afa,Cameroon,CMR,https://ailla.utexas.org/languages/620,A Chadic language spoken in Cameroon.,ailla:284700,0,,2020.0,2020.0,1,1,2022.0,2022.0,,
144,"Mazahua, Central",mazahua central,mazahua central,Jnatrjo,"Mazahua de oriente, Masawa",maz,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/144,,ailla:119633,3,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/801,1974.0,2020.0,13,13,2007.0,2022.0,,
841,"Mazahua, Michoacán",mazahua de Michoacán,mazahua de Michoacán,Jñatjo,"Mazahua de occidente, Michoacan Mazahua, Toluca Mazahua",mmc,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/841,"Mazahua, Michoacán",,0,,,,0,0,,,,
409,Mazatec,mazateco,mazatecas,,,omq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/409,"A language group within the Otomanguean language family consisting of a number of languages, each often called simply ""Mazatec"".",ailla:243852,23,https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/801; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/302; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/723; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/670,1988.0,1998.0,2,2,2017.0,2017.0,,
119,"Mazateco, Chiquihuitlán",mazateco de Chiquihuitlán,chiquihuitlán mazatec,Nne nangui ngaxni,Mazateco del Sur,maq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/119,,ailla:119608,2,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/403,1975.0,1997.0,5,5,2006.0,2017.0,,
528,"Me’phaa, Azoyú",me’phaa de Azoyú,me’phaa de Azoyú,,"Tlapaneco del Sur, Azoyú Tlapanec, Me’phaa, Mè’phàà, Tlapaneco de Azoyú",tpc,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/528,,ailla:256186,0,,,,1,1,2017.0,2017.0,,
125,"Me'phaa, Malinaltepec",me'phaa de Malinaltepec,me'phaa de Malinaltepec,,"Mañuwìín, Tlapaneco, Malinaltepec, Tlapaneco Central Bajo, Mè'phàà",tcf,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/125,,ailla:119614,1,https://ailla.utexas.org/collections/403,,,7,7,2006.0,2017.0,,
529,"Me’phaa, Tlacoapa",me’phaa de Tlacoapa,me’phaa de Tlacoapa,,"Tlapaneco del Centro, Me’phaa, Me’phaa de Tlacoapa, Mi’phaa, Tlacoapa Tlapanec, Tlapaneco, Tlapaneco de Tlacoapa",tpl,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/529,,ailla:256187,0,,,,0,0,,,,
742,Media Lengua,Media Lengua,Media Lengua,Chaupishimi,Chaupi lengua; Chaupushca shimi; Chaupi Quichua; Quichuañol; Chapu shimi; Chaupi chaupi; Tuglin Castillano; yanga-shimi,mue,Quechuan,741.0,SAI,Ecuador,ECU,https://ailla.utexas.org/languages/742,"Media Lengua (ML) is a mixed language spoken in the Ecuadorian highlands. Most linguists describe it as an prototypical bilingual mixed language because of its split between roots and suffixes (Bakker, 2003; Bakker & Mous, 1994; Donald Winford, 2010; Matras & Bakker, 2003). ML is formed through various processes of lexification (relexification, translexification and adlexification) where nearly all the lexical roots from Quichua, including core vocabulary, are replaced by their Spanish counterparts. Impressionistically, the Spanish-derived lexicon in Media Lengua appears to conform to Quichua phonology while maintaining Quichua word order and the vast majority of Quichua’s agglutinating suffixes. It was originally documented by Pieter Muysken in the 1970's.",,2,https://ailla.utexas.org/collections/1923; https://ailla.utexas.org/collections/1782,,,0,0,,,,
551,Mehináku,mehináku,mehinaku,Imiyehinaku,"Minaco, Mehinaco, Meinaco, Mahinaku, Mehinako",mmh,Arawakan,190.0,awd,Brazil,BRA,https://ailla.utexas.org/languages/551,"Mehináku is an Arawakan language spoken by approximately 300 people living in the Xingu Indigenous Park, Brazil. The Mehináku people, who speak a language of the same name, currently inhabit four villages located in the cultural area known as the Alto Xingu, in the state of Mato Grosso, Brazil. These villages are: Uyaipiyuku, (ii) Utawana, (iii) Kaupüna, and (iv) Aturua.

(Paulo Henrique de Felipe, 2020)",ailla:272083,1,https://ailla.utexas.org/collections/724,2015.0,2019.0,29,29,2020.0,2020.0,,
468,Mexican Sign Language,Lengua de Señas Mexicana,Língua de Sinais Mexicana,Lengua de Señas Mexicana,"LSM, LMM, lengua manual mexicana, Mexican SL, MSL",mfs,,,,Mexico,MEX,https://ailla.utexas.org/languages/468,A national/macro-community signed language used by culturally Deaf signers and hearing signers in Mexico and parts of the US.,ailla:254612,1,https://ailla.utexas.org/collections/2003,1986.0,2007.0,3,3,2017.0,2017.0,,
506,Mirndi,mirndi,mirndi,,Mindi,aus,Australian languages,559.0,aus,Australia,AUS,https://ailla.utexas.org/languages/506,,ailla:254673,0,,,,0,0,,,,
206,Mískito,misquito,misquito,Mískitu,"Mosquito, Marquito, Miskuto, Mísquito",miq,Misumalpan,365.0,cai,Honduras; Nicaragua,HND; NIC,https://ailla.utexas.org/languages/206,,ailla:119700,4,https://ailla.utexas.org/collections/401; https://ailla.utexas.org/collections/609; https://ailla.utexas.org/collections/543; https://ailla.utexas.org/collections/565,1966.0,2020.0,12,12,2010.0,2022.0,,
365,Misumalpan,misulmapa,misulmapa,,Misuluan,cai,Central American Indigenous Languages,558.0,cai,Honduras; Nicaragua; El Salvador,HND; NIC; SLV,https://ailla.utexas.org/languages/365,"Language family of Nicaragua, Honduras, El Salvador.",ailla:119859,20,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1003; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/555; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/703,1986.0,1986.0,1,1,2017.0,2017.0,,
349,"Miwok, Central Sierra",,miwok da serra central,,,csm,Miwok-Costanoan,386.0,nai,,,https://ailla.utexas.org/languages/349,,ailla:119843,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
350,"Miwok, Northern Sierra",miwok de la Sierra Norte,miwok da serra norte,,,nsq,Miwok-Costanoan,386.0,nai,United States of America,USA,https://ailla.utexas.org/languages/350,,ailla:119844,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
351,"Miwok, Plains",miwok del llano,miwok das planícies,,Valley Miwok,pmw,Miwok-Costanoan,386.0,nai,United States of America,USA,https://ailla.utexas.org/languages/351,,ailla:119845,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
348,"Miwok, Southern Sierra",miwok de la Sierra Sur,miwok da serra sul,,"Yosemite, Meewoc, Mewoc, Me-Wuk, Miwoc, Miwokan, Mokélumne, Moquelumnan, San Raphael, Talatui, Talutui",skd,Miwok-Costanoan,386.0,nai,United States of America,USA,https://ailla.utexas.org/languages/348,,ailla:119842,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
386,Miwok-Costanoan,miwok-costano,miwok-costano,,"Mutsun, Utian",nai,North American Indigenous Languages,557.0,nai,United States of America,USA,https://ailla.utexas.org/languages/386,,ailla:119881,3,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663,,,0,0,,,,
193,Mixe,mixe,mixe,,"Mije, Mijeano, Mixean",cai,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/193,,ailla:119687,20,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1003; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/555; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/703,1963.0,2009.0,8,6,2014.0,2017.0,,
530,"Mixe, Coatlán",mixe de coatlán,mixe de Coatlán,Ayuk,Mije,mco,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/530,,ailla:256188,0,,,,0,0,,,,
282,"Mixe, Isthmus",Mixe del Istmo,mixe de istmo,,"Guichicovi Mixe, Eastern Mixe",mir,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/282,,ailla:119776,1,https://ailla.utexas.org/collections/1701,1995.0,2010.0,172,96,2010.0,2017.0,,
121,"Mixe, Tlahuitoltepec",mixe de Tlahuitoltepec,mixe de Tlahuitoltepec ,,"West Central Mixe, Mixe alto del Centro",mxp,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/121,,ailla:119610,5,https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/403,1973.0,2015.0,9,9,2006.0,2021.0,,
255,"Mixe, Totontepec",mixe de Totontepec,mixe de Totontepec,,"Northwestern Mixe, Ayuk, Mixe Alto del Norte",mto,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/255,,ailla:119749,2,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1701,1995.0,2003.0,36,36,2012.0,2017.0,,
192,Mixe-Zoque,Mixe-Zoque,mixe-zoque,,Mixe-Zoqueano,cai,Central American Indigenous Languages,558.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/192,,ailla:119686,20,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1003; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/555; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/1242; https://ailla.utexas.org/collections/703,1963.0,2013.0,27,26,2013.0,2018.0,,
5,Mixtec,Mixteco,mixteca,,,omq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/5,,ailla:119677,23,https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/801; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/302; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/723; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/670,1966.0,2020.0,416,408,2008.0,2023.0,,
380,"Mixtec, Mixtepec",mixteco de Mixtepec,mixteca de Mixtepec,,"Eastern Juxtlahuaca Mixtec, Mixteco de oeste central, Mixteco de San Juan Mixtepec",mix,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/380,Spoken around the border between Tlaxiaco and Juxtlahuaca districts of Oaxaca.,ailla:119875,0,,,,0,0,,,,
411,"Mixtec, San Juan Colorado",mixteco de San Juan Colorado,mixteca de San Juan Colorado,,,mjc,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/411,,ailla:243896,0,,1996.0,1996.0,1,1,,,,
520,"Mixtec, San Martín Duraznos",mixteco de San Martín Curaznos,mixteca de San Martín Curaznos,,"Mixtec, Central Juxtlahauca, Mixtec, Juxtlahuaca",vmc,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/520,,ailla:255428,0,,,,0,0,,,,
515,"Mixtec, San Martín Peras",mixteco del San Martín Peras,mixteca de San Martín Peras,Tù'un Sàjvǐ,Western Juxtlahuaca Mixtec,jmx,Otomanguean,6.0,omq,United States of America; Mexico,USA; MEX,https://ailla.utexas.org/languages/515,"The variety of Mixtec spoken in the municipality of San Martín Peras in the Mexican state of Oaxaca. Also the variety used by the majority in the diasporic Indigenous Oaxacan community in Oxnard, California, USA.",ailla:254724,1,https://ailla.utexas.org/collections/671,2018.0,2018.0,1,1,2018.0,2018.0,,
